Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,6004,19310.15412,18639.6802,28866.399,29945.67758,14568.04932,24745.31023,11928.24262,27197.36084,28044.49459,26171.51404,9511.5631,8783.628211,14086.59959,13257.82958,34441.41009,37951.39072,14253.91778,10810.78281,6964.333556,20080.6657,28156.93605,26740.61526,31722.54321,25066.38212,61945.08649,2922.535268
,,,,,,,,6005,18504.68668,17857.63778,27650.22235,32749.95172,14187.66415,25165.65747,12393.53935,27372.86651,29063.60137,24930.3638,9545.676301,8822.751269,14032.43579,13391.22026,34656.08582,38272.39209,13663.97595,10939.17214,7075.674622,20261.17508,30551.99066,27606.32224,32915.0974,24384.57652,61966.14704,2918.523552
,,,,,,,,6006,17966.03659,17237.01694,26686.70565,36104.65365,14825.9886,26748.73132,13690.15286,27903.39506,31113.85163,24209.95485,10137.64067,9305.268991,14485.80684,14485.42497,37578.28393,41001.90691,13525.52021,11417.623,7467.876037,20816.74284,33317.13537,29689.83718,36459.66132,24234.17823,63978.93362,3004.775451
,,,,,,,,6007,18104.46064,17188.89125,26605.49352,40195.26449,16609.48316,29322.98195,15225.4315,30040.55262,34517.22693,24572.16603,11535.27858,10382.65783,15876.01098,16296.72992,43191.95389,46357.61423,13543.57965,12524.98097,8152.974671,22415.25368,36083.28304,32526.7078,39605.03553,24792.65722,69901.96179,3290.610232
,,,,,,,,6008,18782.53784,17303.18976,26771.92825,46196.83225,19799.0981,31539.08469,16592.24063,30847.87869,37588.59009,25743.08142,12798.47035,11357.72483,17919.1898,18045.85276,47707.16628,50281.85604,14597.04722,13331.42645,8801.962689,22958.78748,40082.06141,35173.98557,42956.02253,26030.9365,73120.21397,3487.184326
,,,,,,,,6009,20210.91348,18558.4681,28716.00618,51627.92022,21109.87126,33432.15209,17712.36228,33125.44078,40759.25597,29133.41825,13805.81311,12232.47629,19013.49913,19289.49514,50997.52322,53147.79645,16303.66467,14391.64147,9360.674167,24792.96335,43304.55324,38028.91265,47463.4561,27510.8557,79169.60542,3811.130411
,,,,,,,,6010,21788.74696,20570.72339,31850.19267,55054.8094,20987.42537,34965.06517,18448.41357,35443.11846,42164.54002,34380.96535,14583.39342,12909.60615,19749.72557,20357.62348,53580.65406,55875.30501,17939.04765,15273.31507,9607.430044,26665.24675,45361.61229,40357.19295,50938.81377,29697.64688,85259.1122,4106.994483
,,,,,,,,6011,23578.22881,22709.30861,35177.8846,57663.57641,21767.26514,36352.51202,19164.40897,37416.80503,42697.16375,38070.30199,15496.42322,13623.85276,20461.8792,21877.07365,57081.67411,59725.31525,18578.1513,15768.81764,9653.571387,28235.67836,48195.96084,43113.81263,54525.50324,31668.86717,90342.72713,4345.691598
,,,,,,,,6012,24651.51668,24163.10541,37427.76127,60980.17951,23017.81902,38462.27394,19969.65309,39649.2371,44296.03797,38562.94934,16373.33315,14305.99839,21606.34019,23715.45792,61489.54863,64066.85885,18229.00205,16399.73083,9871.238157,29985.61652,51784.53095,46177.39214,58938.65583,32410.83208,96353.00613,4653.590818
,,,,,,,,6013,25547.26068,25136.64796,38929.68429,62900.15984,24081.6931,40452.65322,20599.40814,42566.6427,45976.15988,38500.74133,16983.35745,14778.48456,22636.45539,25195.79353,64856.14555,67310.979,19212.23845,17101.85998,10149.08929,32275.07716,54323.00802,48918.96476,62936.57088,32687.56493,104248.7056,5051.753653
,,,,,,,,6014,27131.1126,26823.05224,41544.51423,64332.87624,24264.35827,41582.27373,20710.71835,44753.94474,47251.04641,39922.49548,17399.73916,15101.50058,23343.59386,26199.73388,67331.93853,69416.54739,20270.72252,17345.5991,10349.70382,34028.0238,55228.67565,50669.43832,65254.47898,33732.33174,111037.2219,5398.767107
,,,,,,,,6015,28964.72964,28671.88072,44416.01458,66564.66539,25139.54525,42110.96823,20824.03415,45666.5742,47434.606,42152.95384,17833.17748,15411.47558,24132.98106,27327.03552,69870.93043,70812.90338,21217.84003,16967.4524,10399.85745,34401.07652,56464.31522,52186.18103,67070.89246,34751.02951,114307.624,5568.262117
,,,,,,,,6016,30568.64302,30052.48637,46559.61366,70275.29056,27452.96955,43118.19645,21718.527,46500.97828,48390.52013,44190.76801,18568.61796,15914.05641,24696.68577,29189.49029,74296.86179,73753.07535,21477.69536,16400.73387,10780.022,34612.67363,59817.19109,54988.94499,70691.68357,35445.86962,117426.5908,5743.774702
,,,,,,,,6017,31766.31192,31168.40074,48290.13378,73540.76103,30005.26368,44644.08703,22744.38594,48814.6444,51141.90783,45275.39486,19248.87532,16340.39743,25278.44508,31310.7029,78555.26582,76623.02827,22639.51958,16712.67982,11637.64913,35199.32911,62524.16446,58242.11734,75146.9617,36400.39745,123416.8121,6085.77351
,,,,,,,,6018,33511.65856,32874.8574,50940.05537,74477.19008,32052.71946,45555.00658,23534.58815,50923.72106,54103.93768,47540.97064,19177.63893,16146.78845,25358.68775,32385.8518,80189.40956,77231.92775,25224.02667,17192.13373,12564.48828,35784.98177,62885.22797,59709.70635,77113.82357,38437.79299,129458.1805,6438.804537
,,,,,,,,6019,36764.6236,35820.5505,55525.03132,69748.9252,28704.52707,43615.79128,22213.90756,51348.94621,55682.75075,52462.42734,17191.04664,14579.8598,23777.90728,28717.10677,71310.46159,69319.24385,28472.71998,17337.57477,12938.63439,34998.76313,55905.66973,55558.72664,70582.35774,41057.73125,131014.6552,6562.164811
,,,,,,,,6020,39277.32091,38556.69634,59792.1771,58891.76226,24178.04396,38541.52795,19719.95722,46413.72689,50247.18023,57666.83016,15666.98922,13452.31319,20736.71033,24075.51245,61746.35697,60083.43241,30371.9715,15601.30969,11677.77204,31327.40291,45809.93282,48302.03569,60584.56115,42233.8459,119226.7661,5932.325364
,,,,,,,,6021,38844.99654,39043.96892,60572.21456,50546.11407,24100.76254,34569.79832,17691.30359,40585.93591,42843.61019,59795.94965,15248.60084,13150.36343,19352.52438,22700.48527,58771.99467,57253.60466,26210.27297,13721.60965,10054.80046,27264.93903,41354.81029,43180.01965,52983.9088,41415.67919,104082.2269,5109.923539
,,,,,,,,6022,33986.11199,33811.30306,52445.98887,44720.00143,22713.71161,31943.38049,15970.50794,37380.70101,38765.17695,52399.21596,14213.16486,12404.01585,18386.60332,20981.45055,54076.21392,53158.83087,20993.10028,12684.46459,9007.592587,25096.82081,36548.65379,39597.81846,47622.93139,37195.50309,94757.41896,4619.49123
,,,,,,,,6023,28947.67741,28814.25255,44677.6981,39609.74568,20883.04527,29289.87584,14190.5474,34725.04956,34627.5633,43431.22821,13070.37263,11563.37167,17008.43557,18946.49055,48638.09653,48487.25773,19513.22918,11682.42599,8061.695058,23323.81756,32409.46183,35491.97991,42500.66542,32473.99936,86855.70225,4205.28153
,,,,,,,,6024,26571.39799,27232.12058,42226.29504,35695.59257,19285.22684,26845.03999,12773.59853,31919.96758,31001.50915,39900.42167,12080.08647,10812.00832,15450.72487,17286.62914,44314.48725,44636.24436,18017.30524,10590.11365,7252.215413,21438.49737,29850.92568,32402.31885,38340.26611,30156.863,78180.76258,3761.986888
,,,,,,,,6025,24127.91269,25076.49085,38876.54549,34435.32349,18817.52371,26363.49662,12589.08431,29914.18854,28943.23443,35735.49471,11876.41059,10419.77458,14410.57934,16511.35853,42408.4878,43582.95859,16287.61183,9872.938873,6805.848074,20065.62325,29717.53277,31184.51088,36813.71651,28004.1621,71573.76808,3428.011512
,,,,,,,,6026,21969.30006,22574.95774,34987.38702,32389.01547,16732.9327,26563.13648,11852.03022,30492.8558,29440.75112,31477.25573,10976.42408,9764.714139,13959.21436,14990.90542,38578.43206,40256.58184,15098.69844,10785.70677,6887.09696,21281.05308,27191.09116,30010.84093,34979.24922,26074.05068,70195.80656,3368.838698
,,,,,,,,6027,20988.29488,20693.04285,32058.73739,30785.85696,16142.78369,25245.9147,11273.4177,28757.85693,27273.1431,28701.97556,10707.53179,9540.007342,13214.96365,14498.46315,37281.34928,38855.21021,15964.54844,10101.63237,6479.849456,20227.07887,26834.03946,28333.59635,33155.81481,25898.586,64918.63517,3093.033208
,,,,,,,,6028,21248.09073,20581.75219,31839.16386,30562.27701,15669.05862,24852.65428,11067.84479,28303.54798,27005.32665,28741.10641,10497.83594,9373.483554,12798.70484,14141.41744,36447.7253,38023.61603,14492.70376,9960.203496,6425.683531,19820.93276,26756.81199,28237.29523,32656.32618,25454.40971,62265.00623,2961.649501
,,,,,,,,6029,19668.2511,18777.03893,29027.82064,30633.46166,15137.12158,24476.44851,11000.65755,27927.46441,27016.36029,25813.31627,10239.98027,9176.865106,12588.06784,13921.77414,35878.93494,37440.7979,14421.46929,9906.039247,6437.720404,19598.30453,26880.17536,27960.4295,32347.40549,24288.32162,60652.37005,2879.409319
,,,,,,,,6030,19349.27396,18475.25076,28550.57407,31721.28341,15455.28015,24522.59642,11460.9403,27625.59466,27391.50392,25327.69241,10530.94581,9399.565593,12577.03448,14190.56137,36946.29463,38025.62228,14163.62056,9947.163955,6504.926272,19438.85457,27994.45747,28335.60263,33178.88356,24015.59938,59896.19612,2831.268724
,,,,,,,,6031,19019.26301,17988.9808,27786.57851,34886.49381,15942.05273,25251.93399,12073.64784,28134.05965,28577.11831,24817.98803,10950.33752,9699.509042,12919.06883,14700.05357,38518.2426,39424.98765,13049.95485,10266.1312,6759.706731,19695.57902,30121.72331,29080.9332,34296.21356,23876.23029,61115.70209,2891.444467
,,,,,,,,6032,18751.44258,17551.83914,27099.78461,39881.45047,16486.03363,25965.22012,12750.53425,28004.6869,30311.40534,24605.27675,11427.92233,9949.294723,13431.61884,15098.21972,40041.03585,40427.11382,14212.78238,10501.84598,7032.542498,19623.37527,33117.54749,30131.21734,36133.68982,23994.54362,61602.10044,2931.56163
,,,,,,,,6033,19100.51191,17974.94414,27752.48947,45707.56312,17635.21836,27534.24895,13702.18639,28728.77313,32307.49048,25696.92708,12604.82777,10842.10298,14282.19108,16948.63924,44343.57882,43532.80213,14820.78366,11033.45805,7480.915982,20022.50157,37578.68775,32358.18083,40374.32826,24041.66842,64221.63135,3076.986343
,,,,,,,,6034,19469.64269,18493.2979,28558.59502,52164.3116,19869.35393,29832.61535,14921.58471,30810.77177,34471.08627,27668.51983,13860.99623,11809.14473,15425.64903,19302.53333,49778.68673,47585.44449,14931.14693,11853.94611,8000.507625,21402.3955,43305.55619,35260.25533,46145.52826,25079.41663,69795.65617,3364.826982
,,,,,,,,6035,20484.75235,18950.49192,29284.49106,57397.88723,21786.33459,32095.86922,16054.74269,33789.35364,37311.74612,30350.48797,14685.73303,12379.94013,16578.13429,21265.28184,54081.22971,50938.90573,16095.98106,12942.24629,8705.667713,23449.1713,47755.66395,37892.48606,51248.73744,26971.42716,76661.39454,3721.869726
,,,,,,,,6036,22559.10686,21159.26044,32714.45011,62368.78148,23509.60987,33907.67617,17139.76653,35568.47965,39398.10646,33959.55621,15425.18683,12951.73867,17741.65291,23360.41808,58488.10107,53908.16845,17935.03444,13684.49711,9345.628077,24933.35954,52108.48516,39960.95395,55760.18297,29879.12748,81782.11615,4001.686932
,,,,,,,,6037,24990.55528,23788.1261,36800.12188,66766.18813,24996.02261,35840.87218,18144.56679,37943.32203,41655.98969,37646.88615,16046.24775,13404.16173,18686.51027,25141.63491,62179.72106,56477.18258,19514.23248,14490.94259,9950.480898,26770.54389,55747.20297,42076.56927,59621.69149,32679.54369,87024.18662,4273.480706
,,,,,,,,6038,27334.73637,26213.46021,40570.97133,68583.90319,24991.00434,37003.59879,18579.77967,40186.78588,44157.61598,40834.54525,16194.74051,13482.40785,19119.82066,25729.35623,63090.58817,56795.17457,21192.75746,15463.89298,10605.48735,28700.99143,55498.47033,42736.63323,60609.63588,35128.0279,92355.51371,4559.315487
,,,,,,,,6039,29856.46135,28845.33372,44654.63787,68544.80176,24864.54384,37375.7917,18590.81041,40540.80588,44444.49053,43418.1846,16184.70721,13448.30057,19299.36362,25958.02596,63494.86068,56658.74899,23158.22695,15854.07618,10962.58122,29050.97906,54725.19265,42636.31955,59691.90074,37151.38626,93835.76931,4644.564457
,,,,,,,,6040,32266.84524,31287.71234,48447.54493,68131.73027,24418.92111,37939.59873,18624.90543,40848.69296,45011.21822,46396.14249,16140.56072,13377.07654,19545.10677,25303.10784,62964.19031,56214.36271,23142.17411,16330.52096,11299.61364,29739.9232,53119.46298,42950.30134,58964.73355,38331.51153,95162.58378,4717.778278
,,,,,,,,6041,33387.27754,32437.71574,50232.20647,67731.6926,24916.73388,38621.78518,18940.78576,40768.4618,45352.25789,47266.05135,16091.39757,13302.84304,19828.9652,24145.71807,61243.77501,56389.91034,24070.22887,16767.84711,11628.62148,30346.63528,51885.82932,43491.99517,59052.9966,38867.93211,96446.27427,4786.980383
,,,,,,,,6042,34547.83275,33441.33684,51786.26567,64568.4874,24077.67848,38593.69515,18570.75452,40773.47624,46330.2393,48100.84278,15355.95709,12697.94037,19749.72557,22564.08578,56579.09215,54226.16044,24694.28298,17323.53218,11996.74915,30918.24832,48182.92244,42549.04666,56493.3681,38959.17374,97636.69663,4861.197133
,,,,,,,,6043,35504.76418,34237.41592,53028.51041,65139.9698,25576.13508,37790.11964,18623.90264,38385.5963,44552.82078,49137.30858,14787.0693,12247.52362,19510.00061,22569.10047,55801.645,54559.19937,26363.77825,16674.56424,11664.73209,29560.41665,48970.24148,42002.33715,55337.92451,39087.51362,92846.92647,4621.497088
,,,,,,,,6044,35922.04246,34933.23314,54115.34923,64407.06869,26150.22562,38343.89452,19332.87847,39046.50049,46951.13211,50942.34438,14727.87286,12222.44474,19267.26655,22163.91375,55230.84832,53940.26859,25534.04713,16951.40373,11782.0916,29533.34024,47393.59749,42387.54165,56403.09907,38444.81158,93339.34212,4651.58496
,,,,,,,,6045,34585.94951,33315.00691,51614.81785,59450.21085,25934.43984,37468.08751,18494.54213,39112.6912,46445.59095,49072.0905,14321.52444,11952.59595,19194.04512,21263.27596,52638.68907,52902.02977,26916.59789,16895.2334,11610.56617,29379.90727,43048.79992,40592.93008,53544.57978,38371.61774,93817.71741,4667.631825
,,,,,,,,6046,35332.23566,33249.83671,51520.57168,53445.63528,25019.10667,35116.55069,16867.00637,36807.0482,42582.81515,51187.16302,13423.54459,11269.44716,18603.25851,19767.89629,49175.78901,49638.85016,26652.72935,15759.79026,10636.58261,27414.36068,38698.98758,37403.95848,48645.9804,39205.82694,87632.93673,4339.674024
,,,,,,,,6047,34475.61151,32776.60079,50787.65731,47978.45369,23231.59749,32384.79525,15058.96758,34071.1656,38386.02108,50437.65677,12406.16854,10537.14376,17393.60036,17902.43271,45130.05439,45636.36426,25001.29353,14430.76009,9614.451553,25201.11512,34574.83993,33977.24348,43725.31526,37475.24392,80232.66161,3956.555125
,,,,,,,,6048,31833.5178,31269.66521,48438.52136,42655.6466,20539.79533,29403.23918,13368.25577,31232.98826,34534.27892,46487.4478,11309.52946,9749.666809,15953.24455,15908.59315,40359.03681,41003.91317,23112.07503,13032.52004,8627.428045,23022.9686,30687.38948,30310.77881,38459.62183,34791.13572,72254.72577,3544.351283
,,,,,,,,6049,28985.79417,28962.64008,44858.16949,38090.80563,18655.93529,26319.35514,11873.08891,28432.92073,30785.85171,41987.40025,10413.55627,9174.858796,14286.20321,14561.64821,36678.45155,37352.52253,20748.29448,11592.15225,7653.444481,20818.7485,27684.54462,27207.07383,34024.40348,32285.50017,64450.28872,3137.162086
,,,,,,,,6050,26051.80629,25995.892,40252.13854,34382.18566,16426.81799,23980.86012,10811.12935,26528.43353,27606.15831,36941.52752,9685.139093,8648.202239,12997.30543,13375.17326,33418.18933,34317.05327,18364.44788,10431.63307,6841.95869,18957.49623,25335.6259,25240.92588,31010.42086,29488.09192,57828.25096,2782.1252
,,,,,,,,6051,23068.66783,22870.73019,35403.47383,32862.243,15635.93802,22881.33608,10357.86616,24973.95478,25648.18937,32118.39963,9441.330039,8424.498597,12423.57038,12918.83674,32297.66229,33339.00221,16110.0273,9731.510002,6341.425427,17850.37203,24887.30537,24178.6041,29291.29733,26955.38467,52914.12329,2520.360717
,,,,,,,,6052,20539.92135,20169.676,31203.50352,32457.19232,14982.55875,22605.45185,10226.50006,24540.70651,25426.51359,27960.49616,9247.687457,8259.98112,12143.72409,12552.76458,31564.35408,32578.6302,14632.1628,9579.047672,6243.124305,17588.63343,24556.33049,23845.56272,28819.89239,24724.47666,51375.70047,2443.13518
,,,,,,,,6053,19093.4904,18582.53094,28730.04284,32150.39651,14308.10273,22384.74447,10149.28487,24279.95523,25424.50747,25117.9912,9072.104805,8127.564614,11905.00217,12219.78936,30790.91956,31986.78391,14493.70707,9537.922965,6188.958381,17431.18913,24421.93463,23519.54329,28466.84018,23476.17083,50384.85187,2390.982869
,,,,,,,,6054,18733.38727,18166.44427,28074.33012,32858.2326,14168.59471,22414.84093,10343.82704,23901.86588,25452.59309,24744.74311,9166.417772,8192.769712,11817.73827,12286.98617,31144.03104,32370.98243,14202.74936,9452.664425,6199.99218,17274.74767,25076.86372,23701.11103,28721.59945,23195.42736,49595.58279,2343.845203
,,,,,,,,6055,18350.21347,17657.11408,27277.24814,35738.7044,14223.79572,22853.24605,10623.60675,24065.33687,26127.65103,24272.16286,9324.943824,8269.009518,12100.59366,12550.75871,31811.13085,33507.52793,13742.23354,9602.11763,6367.505317,17456.25988,26832.03356,24403.30673,29251.17776,22880.5936,50261.49724,2377.944791
,,,,,,,,6056,18099.44527,17219.97242,26590.45424,39956.64552,14266.95288,23632.74439,11179.155,23976.07971,27602.14607,23974.1664,9457.38331,8297.097868,12332.29435,12798.48425,32230.45073,34502.63219,14102.41911,9787.680334,6551.067615,17389.07028,28895.11033,25941.1153,30906.10998,22683.0705,50592.44869,2406.026805
,,,,,,,,6057,18276.98916,17446.5642,26938.36297,44457.32005,15068.87306,25270.99508,12077.65902,25009.05591,29536.04162,24857.11888,10202.85708,8874.915347,12924.084,14157.46443,35627.14238,37390.64144,14244.88806,10360.41711,6969.348919,18118.12761,31565.97735,28071.77767,34090.60077,22613.88729,53970.1593,2583.545247
,,,,,,,,6058,18523.74506,17690.20049,27319.35813,49302.88921,17166.51157,27363.70234,13226.86172,27194.35217,31813.98601,26510.64806,11290.4662,9761.704673,14012.37512,16092.13069,40169.44002,41311.87386,14367.29096,11165.85955,7542.103414,19414.78666,35119.44406,30923.69534,38201.8536,23659.65675,59926.28261,2883.421035
,,,,,,,,6059,19482.68264,17972.9389,27771.53923,53206.01372,19035.3168,29556.73113,14331.94145,30160.89937,34784.04032,28970.87473,12205.50265,10460.90395,15033.46302,17599.54561,43774.78846,44631.22871,15634.46194,12262.18406,8292.401773,21662.12844,38223.58729,33832.79179,42310.09747,25710.08681,67610.37368,3273.560438
,,,,,,,,6060,21602.17543,19675.38509,30419.45558,56930.6753,20478.57239,31520.0236,15424.98764,32404.36322,37164.29661,32632.11743,12872.71673,10996.5889,16096.67831,19292.50396,47121.32223,48136.16247,17524.68374,13171.94283,8938.380573,23489.2845,42120.06434,36845.21133,46746.31881,28556.62516,74431.98519,3628.597323
,,,,,,,,6061,24081.77134,22161.87892,34281.54335,60531.0144,21994.09113,33756.19065,16511.01427,35528.36407,39622.79142,36302.39033,13497.79097,11473.08769,17109.74193,20980.44761,50392.61919,51681.22141,19340.66116,14238.1761,9568.31021,26068.56297,45941.31982,40399.32469,51925.75517,31411.18476,81862.3468,4004.695719
,,,,,,,,6062,26494.16138,24526.0533,37955.13878,62522.17938,22169.73072,35373.37382,16991.35291,38683.45449,42231.7449,39564.29772,13647.28706,11573.40323,17727.61044,21153.95578,51007.5548,52668.30064,21130.55271,15350.54927,10261.43343,28760.15839,46643.38775,42636.31955,55137.32666,34287.80277,89726.95684,4408.876129
,,,,,,,,6063,29306.77746,27415.59977,42433.83714,63622.03235,22246.00848,36136.82072,17255.08791,39752.53472,42835.58573,42113.82299,13738.59003,11645.63041,18035.54167,21581.20712,51743.87248,53442.71646,23381.96339,15777.84501,10603.48121,29876.30806,47664.39512,44061.77682,56984.83282,36666.1011,94443.51652,4645.567386
,,,,,,,,6064,31749.25969,30156.7587,46687.94887,64165.44192,22511.977,37029.68239,17540.88439,40892.8201,43788.49069,45164.02245,13869.02286,11709.83236,18389.61242,21954.29983,52558.43646,54308.41704,24225.74074,16314.47229,10984.64882,31085.72091,48248.11446,45472.18703,58514.39139,38192.14245,98295.59089,4838.129764
,,,,,,,,6065,32785.43387,31362.90873,48556.83039,64543.42238,23496.56235,37958.65982,18078.38234,41752.29641,44838.69227,45814.19654,14086.74535,11852.28041,18763.74384,22787.74082,54331.01595,55992.67113,25431.71028,16822.01136,11336.72733,32024.36968,48711.4793,46867.55019,60057.9918,39101.55079,101495.7912,4998.598413
,,,,,,,,6066,33808.56811,32384.57696,50139.96554,62501.12477,23476.48926,38399.07137,17994.14759,42568.64848,46590.03128,46513.53504,13860.99623,11656.66512,18811.88944,22325.38668,53460.27515,55192.17395,26761.08601,17445.90326,11790.11618,33027.19957,45649.46015,46534.50881,58387.01175,39770.32187,104267.7603,5150.040701
,,,,,,,,6067,34301.07684,33165.61676,51359.15004,63659.12857,25148.57814,38130.20965,18228.80154,40468.59783,45248.94293,47592.14175,13997.44903,11736.91755,18838.97133,22834.87888,54538.66957,56709.90858,28863.00463,16853.10565,11545.36645,31684.41035,47512.94904,46203.47369,57005.89559,40446.11153,99986.45196,4935.413883
,,,,,,,,6068,34437.49474,33949.66441,52582.34503,63150.81002,25458.70747,39142.45396,19169.42294,40843.67851,48119.69451,49598.85192,14183.06498,11904.44449,18952.3141,22502.9066,55018.17891,56469.15755,28221.89437,17242.28581,11845.28517,31639.28301,45540.13814,46561.5935,58164.34815,39849.53163,100082.7287,4955.472464
,,,,,,,,6069,33536.73538,32621.19492,50531.9895,57698.66744,25620.29589,38549.55367,18418.32973,40853.70741,47671.32765,48772.08733,14189.08495,11983.69376,18987.42026,22063.62001,54114.33391,55783.01711,29865.30377,17358.63864,11719.90109,31210.07181,40805.19139,44227.29438,54549.57498,39355.22258,99429.85178,4920.369947
,,,,,,,,6070,34442.51011,33136.54082,51342.10552,50990.26618,24809.34282,35763.6246,16780.76603,37896.18622,43307.02292,51603.55538,13389.43139,11365.75007,18352.50019,20275.38262,50224.08871,52103.53885,29388.73511,16028.60542,10604.48428,28806.28857,36055.20032,39877.6936,48581.78909,40198.45567,91410.79773,4505.157318
,,,,,,,,6071,33758.41447,32928.9988,51017.25702,45145.10412,22593.27304,32539.29041,15100.08216,34499.39942,38843.41546,51091.84429,12346.9721,10599.33939,17136.82383,18016.76758,45373.82168,47123.00188,27403.19958,14489.93955,9442.926126,25967.27715,32096.54012,35486.96423,42563.85374,37977.57422,81447.15316,4000.684003
,,,,,,,,6072,31126.35149,31322.80399,48517.72825,39767.15399,19681.67049,29377.15558,13511.6554,31242.01427,34899.39197,46837.61873,11086.79032,9658.379672,15551.0282,15630.77948,40054.0769,42071.24274,25337.39985,12997.41358,8403.742839,23351.8968,28491.92275,31377.11313,37295.15134,34538.46659,71527.63545,3496.210688
,,,,,,,,6073,28448.14716,28744.06925,44518.2817,33932.01794,16051.4511,25371.31662,11592.3064,28104.97585,31294.40204,41837.90034,9511.5631,8768.58088,13662.3165,13248.80314,33935.81866,35719.42803,22780.98523,11645.31345,7467.876037,20965.16166,23689.77807,26611.21062,30997.382,31495.4078,62947.96969,3052.916045
,,,,,,,,6074,25752.8906,25537.69535,39544.28964,30679.58129,14833.01418,22609.46472,10750.96167,24247.86277,26168.7764,36517.10832,9011.905039,8342.239858,12471.71598,12451.46791,32095.02445,33810.47298,19861.37513,9730.50696,6250.145814,18016.84179,23099.03804,23992.02068,28556.10622,28454.35432,53212.98249,2520.360717
,,,,,,,,6075,22481.87026,22197.97319,34364.76072,29997.81281,14015.03553,22036.62874,10640.65426,23572.91812,25579.98144,31504.34632,8682.812982,8064.365827,12059.4693,12027.22538,30831.04587,32868.53457,15216.08482,9399.503218,6021.445245,17335.9203,22973.66877,23528.57152,27552.11401,24724.47666,50341.72789,2367.9155
,,,,,,,,6076,18710.3166,18378.99939,28463.34623,31113.70739,13782.18761,21982.45511,10830.18245,23056.43002,25416.48301,25011.63556,8587.496685,7963.047138,11934.09014,12088.40456,30746.78063,32982.8913,14575.97787,9257.071305,5981.322338,16984.92983,24330.6658,23726.18945,27853.01078,22237.89156,49158.32572,2302.725112
,,,,,,,,6077,18047.28549,17727.29738,27448.69596,33922.99454,13384.74032,22586.39076,11412.80616,23509.73608,26674.31756,24083.53211,8582.480038,7945.993497,11954.1508,12198.72768,30958.44688,33619.87841,14039.21106,9518.865174,6209.019834,17263.71654,26984.48259,24790.5175,29352.47967,21652.34087,49960.63228,2337.827629
,,,,,,,,6078,17581.85972,17274.11382,26744.85754,37241.60284,14058.19268,24187.52249,12776.60691,24272.935,28950.25583,23531.68681,9136.317889,8400.422868,12510.83428,13346.08807,33721.14293,36440.67799,14046.23418,10112.66583,6629.307284,17842.34939,29268.20929,26945.25515,32635.2634,21659.35946,52437.75377,2448.149825
,,,,,,,,6079,17739.34214,17246.04051,26693.72398,41154.75336,16706.83768,26665.46444,14525.48082,26427.14169,32430.86659,24004.26706,10586.12893,9514.928458,13732.52883,14947.77911,39160.26347,41728.17252,13969.98319,11141.78655,7396.657877,19476.96211,31581.02166,29542.37609,35565.99792,22354.19957,58374.82231,2734.987535
,,,,,,,,6080,18472.58835,17236.01432,26669.66113,46469.53964,21132.95532,28660.85981,15679.69748,27007.81472,35406.93925,25348.76287,11942.63034,10643.47822,15511.9099,16417.08241,43780.80741,45464.82915,15122.7777,11824.85791,8023.578297,20056.59778,35100.38793,31759.30822,38145.6862,23639.60365,61564.99376,2921.532339
,,,,,,,,6081,20017.32043,18629.65401,28825.29163,51197.80452,21582.59266,30098.46743,16543.1037,28798.9754,38643.80695,29078.23372,12437.27175,11184.17895,16682.44975,17493.23425,45613.57635,47015.66705,16636.76108,12714.55584,8699.649277,21343.22853,37320.92852,33952.16506,41457.55663,25007.22545,66212.3545,3175.27339
,,,,,,,,6082,21668.37823,20671.98786,32004.59597,53864.72238,21188.15633,31085.63135,16974.3054,30524.94826,40025.01762,34820.43487,12742.2839,11533.27701,17523.99469,18145.14356,46632.78448,48089.0154,18204.92279,13209.05537,9116.927508,22814.37998,38568.60353,35220.12986,43922.90414,27086.73251,71255.8541,3413.970505
,,,,,,,,6083,23326.45754,22837.64378,35373.39527,55945.11882,22038.25194,31913.28402,17513.80894,31663.22786,40466.36307,38414.45279,13301.1384,12008.77265,18169.94813,19203.24253,48758.47545,50378.15645,18635.33954,13533.03782,9307.511316,23881.39098,40733.98164,36850.22702,46334.09024,29300.59538,74924.40084,3581.459658
,,,,,,,,6084,24363.63479,24331.54532,37686.43693,58994.02753,22968.63993,33396.03634,18224.79036,33616.85664,42010.06911,38678.33518,13741.60002,12354.86124,19149.91166,20142.99488,50849.0559,52622.15669,18780.8184,14193.03922,9646.549879,25388.64431,43430.92547,38854.49416,49408.25221,30593.01805,80106.29832,3838.209496
,,,,,,,,6085,25022.65361,25534.68749,39542.2844,61715.08582,23635.06671,34735.32885,18992.93108,35709.88707,44026.2154,38068.29528,13993.43571,12562.5144,19869.08653,20925.28606,52406.95966,54545.15556,19913.54685,14899.18054,10079.87727,27189.72679,45381.67138,40852.74249,52495.45305,32033.83369,86373.31543,4156.138007
